Date;Mkt.RF;SMB;HML;RMW;CMA;Mom;Afkast.RF
20171006;-0,08;-0,1;-0,25;0,18;-0,36;0,65;-0,11136
20171009;-0,22;-0,3;-0,05;0,09;-0,18;0,59;-0,18444
20171010;0,24;0,01;0,42;0,1;0,08;0,01;0,228245
20171011;0,16;-0,26;-0,22;-0,09;-0,07;0,38;0,176347
20171012;-0,18;-0,1;-0,51;0,19;0,11;0,68;-0,17267
20171013;0,04;-0,27;0,11;0,19;0;-0,07;0,083811
20171016;0,17;-0,27;0,37;0;-0,08;0,31;0,171076
20171017;0,01;-0,34;-0,28;0,34;-0,18;-0,21;0,063249
20171018;0,14;0,36;0,22;0,35;-0,14;0,28;0,070237
20171019;0,02;-0,34;0,17;0,12;0,04;-0,22;0,028796
20171020;0,57;0,02;0,28;0,12;0,04;0,17;0,50769
20171023;-0,45;-0,38;0,12;0,27;-0,25;0,39;-0,40125
20171024;0,2;-0,11;0,47;0,02;-0,14;0,69;0,157795
20171025;-0,51;0,01;0,11;0,24;-0,42;-0,1;-0,47031
20171026;0,2;0,06;0,22;0,19;-0,16;0,33;0,123095
20171027;0,82;-0,08;-1,01;0,12;-1,32;1,01;0,803296
20171030;-0,46;-0,77;-0,06;-0,6;-0,43;-0,17;0,315247
20171031;0,23;0,76;-0,22;-0,14;0,22;0,42;0,090449
20171101;0,05;-0,81;0,15;-0,08;-0,07;-0,55;0,155207
20171102;0,06;-0,01;0,49;-0,24;0,34;0,85;0,014997
20171103;0,31;-0,53;-0,69;-0,16;-0,17;0,53;0,305708
20171106;0,06;0,15;0,19;-0,62;0,03;-0,53;0,123133
20171107;-0,2;-1,42;-0,37;0,44;-0,03;-0,27;-0,02291
20171108;0,12;-0,03;-0,62;0,6;-0,01;0;0,140366
20171109;-0,41;0;0,22;-0,01;0,1;-0,86;-0,3802
20171110;0,01;0,05;-0,38;0,21;0,15;-0,06;-0,09376
20171113;0,09;-0,3;0,02;0,07;-0,74;0,84;0,094362
20171114;-0,22;-0,08;0;0,96;-0,4;0,92;-0,23496
20171115;-0,52;0,04;0,24;-0,09;0,15;-0,1;-0,55657
20171116;1,01;0,79;-0,52;0,52;0,32;0,23;0,815615
20171117;-0,14;0,73;0,29;-0,16;0,35;-1,28;0,258604
20171120;0,21;0,62;0;0,27;-0,01;0,52;0,123576
20171121;0,67;0,35;-0,35;0,03;-0,62;0,92;0,650109
20171122;-0,05;0,09;-0,03;-0,25;0,16;-0,94;0,071028
20171124;0,21;0;-0,45;0,04;-0,1;0,53;0,201616
20171127;-0,06;-0,32;0,03;0,59;-0,1;0,19;-0,04243
20171128;1,06;0,57;0,86;0,32;0,04;-0,45;0,980847
20171129;0,02;0,3;1,44;0,81;0,6;-2,28;0,032924
20171130;0,82;-0,6;-0,51;-0,2;0,02;0,46;0,815095
20171201;-0,22;-0,33;0,37;-0,44;0,33;-0,51;0,198449
20171204;-0,1;-0,13;1,23;1;0,57;-1,91;-0,10921
20171205;-0,43;-0,45;-0,24;0,18;-0,11;0,93;-0,37794
20171206;-0,09;-0,52;-0,52;0,42;-0,51;0,87;-0,01541
20171207;0,42;0,28;-0,17;-0,29;0,07;0,68;0,289237
20171208;0,51;-0,42;-0,13;-0,08;0,07;-0,49;0,54663
20171211;0,26;-0,41;-0,14;-0,08;0,08;-0,31;-0,3242
20171212;0,07;-0,45;0,52;-0,01;0,1;-0,57;-0,15889
20171213;0,02;0,62;-0,88;0,27;-0,07;0,59;-0,0513
20171214;-0,47;-0,75;-0,21;-0,15;-0,12;0,49;-0,41108
20171215;0,92;0,68;0,03;0,4;-0,51;0,33;0,893433
20171218;0,67;0,81;0,26;0,25;0,16;-0,16;-0,54029
20171219;-0,3;-0,34;-0,26;0,27;0,38;-0,07;0,319029
20171220;0,01;0,38;0,05;-0,18;0,27;-0,31;-0,08679
20171221;0,24;0,32;0,63;-0,75;0,32;-0,78;0,194563
20171222;-0,07;-0,2;-0,2;-0,13;0,2;0,11;-0,04982
20171226;-0,07;0,32;-0,06;-0,17;0,57;-0,43;-0,10984
20171227;0,05;-0,16;-0,19;0,08;-0,12;0,59;0,07509
20171228;0,22;0,09;0,04;-0,15;-0,2;-0,08;-0,1874
20171229;-0,57;-0,3;0,02;0,16;0,15;-0,2;0,514318
20180102;0,85;0,31;-0,22;-0,46;0,22;-0,69;0,825338
20180103;0,59;-0,48;-0,21;-0,76;-0,07;0,18;-0,64488
20180104;0,42;-0,23;0,24;-0,04;0,3;-0,3;-0,40787
20180105;0,66;-0,36;-0,26;0,4;-0,37;0,62;0,69838
20180108;0,19;-0,2;0,07;-0,11;0,04;0,14;0,161232
20180109;0,15;-0,37;-0,03;-0,15;-0,06;0,48;0,12529
20180110;-0,07;0,14;0,58;-0,34;0;-0,23;-0,11622
20180111;0,87;1,14;0,29;-0,13;0,48;-0,32;0,698362
20180112;0,66;-0,32;0,17;-0,12;0,15;0,03;0,669963
20180116;-0,49;-1;-0,02;0,4;-0,33;-0,19;-0,35745
20180117;0,95;-0,07;-0,15;-0,07;-0,03;1,02;0,9365
20180118;-0,18;-0,44;-0,25;0,26;-0,3;0,42;-0,16664
20180119;0,57;0,94;-0,07;0,11;0,13;0,57;0,433523
20180122;0,77;-0,34;-0,14;-0,53;0,19;-0,38;0,801675
20180123;0,22;0,07;-0,33;-0,28;-0,25;0,01;-0,22244
20180124;-0,13;-0,71;0,39;0,03;0,14;-0,19;-0,061
20180125;0,07;0,13;-0,49;0,12;-0,18;0,6;0,055263
20180126;1,11;-0,64;-0,5;0,38;-0,18;0,59;1,179116
20180129;-0,62;-0,01;-0,26;0,17;-0,3;-0,1;0,668194
20180130;-1,06;0,11;-0,17;0,34;-0,33;0,34;-1,09488
20180131;-0,07;-0,66;0,06;0,22;-0,09;0,33;0,043894
20180201;0,03;0,15;0,51;-0,56;0,03;-0,22;-0,07081
20180202;-2,13;-0,01;-0,27;0,57;-0,44;0,16;-2,12685
20180205;-4,03;0,66;-0,56;0,19;-0,16;-0,17;-4,10392
20180206;1,67;-0,47;-0,23;0,11;-0,18;0,76;1,738094
20180207;-0,37;0,58;0,27;0,3;0,32;0,18;-0,50616
20180208;-3,68;0,82;0,47;0,38;0,09;-1,13;-3,75965
20180209;1,36;-0,57;0,11;0,16;-0,47;0,63;1,487607
20180212;1,36;-0,44;-0,29;-0,24;-0,19;0,53;1,38546
20180213;0,31;0,1;-0,23;0,19;-0,03;0,66;0,255295
20180214;1,52;0,29;0,46;-0,67;-0,07;0,17;1,334248
20180215;1,21;-0,17;-0,65;0,17;-0,3;0,36;1,200909
20180216;0,03;0,36;0,13;-0,01;0,09;-0,16;0,031346
20180220;-0,62;-0,29;-0,26;-0,22;-0,52;0,35;-0,59014
20180221;-0,43;0,8;0,2;0,09;-0,28;0,78;-0,55565
20180222;0,01;-0,05;-0,39;0,1;0,45;0,15;0,091359
20180223;1,54;-0,36;-0,14;-0,14;-0,1;0,09;1,596834
20180226;1,12;-0,46;-0,07;-0,13;-0,23;0,1;-1,1817
20180227;-1,25;-0,2;0,01;-0,04;-0,06;0,28;1,264686
20180228;-1,1;-0,42;-0,31;0,24;-0,27;0,56;-1,11558
20180301;-1,18;0,95;-0,04;-0,26;0,05;-0,8;-1,33843
20180302;0,7;1,1;-0,5;-0,39;-0,38;-0,17;0,501157
20180305;1,06;-0,41;0,25;-0,59;0,09;-0,46;1,097205
20180306;0,36;0,68;0,1;0,28;-0,02;0,36;0,257879
20180307;0,05;0,77;-0,45;-0,11;-0,43;0,8;-0,05438
20180308;0,37;-0,58;-0,33;-0,02;-0,19;-0,13;0,440311
20180309;1,7;-0,2;0,28;-0,25;-0,04;0,6;1,73188
20180312;-0,09;0,43;-0,06;-0,35;-0,23;-0,52;0,121397
20180313;-0,67;0,09;-0,01;0,46;0,05;-0,1;0,630359
20180314;-0,53;0,16;-0,54;-0,11;-0,42;0,34;-0,57845
20180315;-0,18;-0,41;0,31;0,06;-0,14;0,31;-0,0842
20180316;0,25;0,46;0,2;0,05;0,32;-0,47;0,164347
20180319;-1,38;0,41;0,41;0,35;0,12;0,46;-1,42642
20180320;0,15;-0,12;-0,38;-0,03;-0,11;1,39;0,14218
20180321;-0,06;0,7;0,45;-1,1;0,8;-0,33;-0,1904
20180322;-2,54;0,39;-0,46;0,21;0,04;-0,97;-2,52229
20180323;-2,09;0,1;-0,2;0,09;0,73;-0,35;-2,10269
20180326;2,67;-0,64;0,02;0,05;-0,6;1,32;2,709724
20180327;-1,87;-0,24;0,39;0,72;0,55;-1,78;-1,73363
20180328;-0,35;0,18;0,65;0,71;0,07;-1,14;-0,29766
20180329;1,41;-0,28;-0,21;-0,32;-0,18;0,59;1,370967
20180402;-2,29;-0,07;0,39;0,1;-0,09;-0,1;-2,24073
20180403;1,24;-0,04;0,17;0,26;0,12;-0,14;1,254484
20180404;1,17;0,33;-0,31;0,08;-0,14;0,12;1,149649
20180405;0,75;0,05;0,48;0,12;0,25;-0,36;0,679281
20180406;-2,19;0,38;-0,06;0,11;0,04;-0,55;-2,19902
20180409;0,3;-0,25;-0,5;-0,76;-0,31;0,58;0,326657
20180410;1,77;0,33;-0,12;-0,85;0,37;0,37;1,665687
20180411;-0,49;0,8;-0,31;-0,61;0,27;-0,55;0,54553
20180412;0,84;-0,16;0,19;-0,21;0;1,24;0,818073
20180413;-0,37;-0,11;-0,25;-0,12;0,14;-0,79;-0,29566
20180416;0,82;0,14;-0,04;0,82;0,03;-0,01;0,803902
20180417;1,09;0,01;-1,18;-0,22;-0,46;1,07;1,059158
20180418;0,13;0,24;0,02;-0,23;0,42;0,03;-0,09014
20180419;-0,49;-0,3;1,08;-0,49;0,1;0,7;0,565612
20180420;-0,81;0,11;0,62;-0,58;0,28;0,02;-0,86065
20180423;-0,05;-0,07;0,2;0,31;0,07;-0,35;-0,0013823
20180424;-1,3;0,64;0,98;0,08;0,23;-1,08;-1,34506
20180425;0,1;-0,29;0,01;0,41;0,16;-0,56;0,176712
20180426;0,96;-0,55;-0,85;-0,47;-0,48;0,92;1,036419
20180427;0,01;-0,27;0,07;0,62;0,09;0,3;-0,11836
20180430;-0,8;-0,06;-0,08;-0,48;-0,02;0,28;0,811754
20180501;0,24;0,25;-0,53;0;-0,95;0,36;0,248905
20180502;-0,63;1,24;-0,28;0;-0,02;0,41;-0,72658
20180503;-0,25;-0,58;-0,17;0;-0,1;0,86;-0,23137
20180504;1,3;-0,03;-0,23;-0,37;0,06;-0,44;1,27512
20180507;0,42;0,38;-0,36;-0,52;-0,32;0,29;-0,3518
20180508;0,07;0,5;0,26;-0,26;0,14;0,44;-0,03257
20180509;0,89;-0,23;0,24;-0,89;0;0,3;0,962218
20180510;0,84;-0,37;-0,04;0,25;-0,33;-0,2;0,931063
20180511;0,19;0,11;-0,37;0,2;0,13;0,17;-0,17676
20180514;0,05;-0,29;0,11;-0,18;0,51;-0,38;0,082352
20180515;-0,55;0,71;0,41;-0,07;0,43;-0,06;-0,69022
20180516;0,5;0,68;-0,24;0,36;0,1;-0,02;0,400056
20180517;0,02;0,87;0,25;-0,32;0,3;0,21;-0,09158
20180518;-0,23;0,46;-0,58;0,06;-0,2;0,64;-0,26922
20180521;0,72;-0,19;0,43;0,18;0,07;0,25;0,732674
20180522;-0,42;-0,66;0,59;-0,29;-0,39;-0,21;0,307574
20180523;0,29;-0,07;-0,71;-0,04;-0,37;0,43;0,318837
20180524;-0,16;0,32;-0,31;0,49;0,09;0,13;0,19632
20180525;-0,21;0,22;-0,4;0,6;-0,53;-0,56;-0,24172
20180529;-1,03;1,1;-1,03;0,18;-0,03;-0,08;-1,16242
20180530;1,31;0,04;0,35;-0,7;0,2;0,27;1,263583
20180531;-0,7;0,04;-0,4;-0,52;-0,16;0,37;0,681956
20180601;1,06;-0,21;-0,13;-0,02;-0,17;0,58;1,078919
20180604;0,48;0,15;-0,46;1,03;-0,29;0,17;-0,45396
20180605;0,16;0,79;-0,41;0,21;0,12;0,29;-0,07626
20180606;0,86;-0,28;0,17;-0,02;0,15;-0,01;0,850737
20180607;-0,14;-0,24;0,92;0,13;0,59;-0,91;0,06542
20180608;0,31;0,05;-0,4;0,24;-0,19;-0,12;-0,31859
20180611;0,12;0,15;-0,16;0,23;0,24;-0,63;-0,11287
20180612;0,23;0,19;-0,61;0,08;-0,17;0,16;-0,18034
20180613;-0,33;0,05;-0,21;-0,48;-0,16;0,23;0,396605
20180614;0,27;0,2;-0,99;0;-0,59;-0,23;0,241151
20180615;-0,08;0,11;-0,24;0,65;-0,15;-0,89;0,095707
20180618;-0,09;0,75;0,09;-0,42;0,04;0,71;0,206616
20180619;-0,38;0,51;-0,18;-0,25;-0,37;-0,66;-0,40834
20180620;0,23;0,66;-0,52;-0,11;0,08;0,31;0,165216
20180621;-0,73;-0,56;0,32;0,44;0,13;-0,34;0,628549
20180622;0,11;-0,06;0,44;-0,54;0,86;-0,64;0,180198
20180625;-1,48;-0,47;0,55;0,57;0,15;-1,14;1,366474
20180626;0,27;0,52;-0,19;-0,53;0,1;0,45;0,214458
20180627;-1,02;-1;0,39;-0,11;0,52;-0,29;-0,86643
20180628;0,58;-0,2;-0,51;-0,17;-0,56;0,46;0,611862
20180629;0,07;-0,24;-0,24;-0,21;0,02;0,02;0,069838
20180702;0,36;0,46;-0,34;-0,02;-0,51;0,56;0,298802
20180703;-0,44;0,74;0,09;-0,31;0,46;-0,65;-0,50274
20180705;0,87;0,38;-0,4;0,36;-0,17;-0,33;0,854075
20180706;0,88;0;-0,38;-0,22;-0,14;0,09;-0,85613
20180709;0,93;-0,29;0,78;0,01;-0,18;0,43;-0,8903
20180710;0,21;-0,84;-0,08;0,11;0,26;-0,18;-0,35532
20180711;-0,69;-0,04;-0,52;-0,1;-0,33;0,01;-0,71742
20180712;0,86;-0,42;-1,08;-0,02;-0,48;0,55;0,866904
20180713;0,08;-0,17;-0,29;0,36;0,19;0,21;-0,11592
20180716;-0,16;-0,6;0,84;-0,22;-0,16;0,38;0,094809
20180717;0,48;0,15;-0,68;0,13;-0,23;0,39;-0,40537
20180718;0,27;-0,14;0,61;-0,17;-0,09;0,38;-0,22405
20180719;-0,34;0,93;-0,37;0,2;0,05;-0,09;0,387295
20180720;-0,1;-0,16;0,08;0,09;-0,22;0,26;0,086848
20180723;0,15;-0,17;0,38;-0,23;-0,18;0,36;-0,19181
20180724;0,22;-1,33;0,52;0,47;0,09;-0,38;-0,48609
20180725;0,83;-0,58;-1,21;0,05;-0,3;1,07;-0,91815
20180726;-0,2;0,76;0,61;-0,02;0,62;-0,98;0,295225
20180727;-0,82;-1,19;1,15;0,51;0,51;-1,33;0,648225
20180730;-0,7;-0,02;1,66;0,25;1,01;-1,4;-0,58342
20180731;0,51;0,7;-0,96;0,3;0,27;0,06;0,480475
20180801;-0,13;0,01;-0,29;-0,21;-0,75;1,04;0,097038
20180802;0,67;0,22;-0,73;-0,03;-0,57;0,85;-0,49965
20180803;0,31;-0,92;0,55;0,62;0,35;-0,8;-0,47141
20180806;0,46;0,23;-0,32;-0,3;-0,21;0,4;-0,36083
20180807;0,29;-0,03;-0,13;-0,34;-0,15;0,32;-0,28942
20180808;-0,04;-0,13;0,22;-0,08;-0,06;0,42;0,019238
20180809;-0,05;0,34;-0,32;0,08;-0,25;0,12;0,137172
20180810;-0,6;0,33;-0,23;-0,26;0,23;0,7;0,704387
20180813;-0,46;-0,22;-0,31;0,3;0;-0,01;0,393596
20180814;0,69;0,33;0,2;0,35;0,19;0,4;-0,64592
20180815;-0,91;-0,51;-0,14;0,64;-0,1;-1,08;0,753222
20180816;0,86;-0,04;0,27;-0,08;0,39;-0,35;0,784947
20180817;0,3;0,12;0,04;0,2;0,14;-0,32;-0,33931
20180820;0,25;0,15;0,17;0,09;0,14;0,13;-0,2498
20180821;0,33;0,91;0,15;-0,21;-0,21;0,15;-0,21386
20180822;0,05;0,3;-0,45;-0,52;-0,31;0,95;0,032819
20180823;-0,19;-0,09;-0,33;0;-0,15;0,63;0,162123
20180824;0,62;-0,1;-0,5;-0,32;-0,18;0,32;-0,62689
20180827;0,74;-0,62;-0,12;-0,2;-0,36;0,03;-0,77404
20180828;-0,01;-0,12;-0,29;0,13;-0,06;0,19;-0,03393
20180829;0,56;-0,14;-0,59;-0,14;-0,3;0,44;-0,57714
20180830;-0,41;0,23;-0,43;-0,24;-0,13;0,3;0,436028
20180831;0,08;0,45;-0,43;0,17;-0,14;0,29;-0,02044
20180904;-0,11;-0,31;-0,08;-0,02;-0,15;0,72;0,157431
20180905;-0,41;-0,03;0,69;0,46;0,59;-1,48;0,272317
20180906;-0,44;-0,38;-0,12;0,42;0,35;0,04;0,357229
20180907;-0,18;0,07;-0,21;0,03;0,01;-0,21;0,21333
20180910;0,23;0,07;-0,33;0,03;-0,23;-0,04;-0,19778
20180911;0,37;-0,33;-0,21;-0,11;-0,4;0,84;-0,38198
20180912;0,03;-0,13;-0,06;0,04;0,52;-0,86;-0,04367
20180913;0,45;-0,48;-0,39;0,08;-0,07;0,19;-0,53623
20180914;0,12;0,31;0,25;-0,12;-0,04;-0,13;-0,03555
20180917;-0,71;-0,36;0,92;0,29;0,74;-1,27;0,548975
20180918;0,57;0,02;-0,53;-0,24;-0,24;0,31;-0,5449
20180919;0,06;-0,5;1,17;-0,47;-0,04;-1,15;-0,13333
20180920;0,77;0,28;-0,18;0,02;-0,09;-0,21;-0,79206
20180921;-0,13;-0,43;0,38;0,22;0,66;-0,33;0,028851
20180924;-0,31;-0,06;-0,87;-0,43;-0,3;1,34;0,343575
20180925;-0,05;0,21;-0,44;-0,32;-0,07;1,21;0,122508
20180926;-0,4;-0,47;-0,58;0,51;0,11;0,1;0,320925
20180927;0,27;-0,34;-0,57;0,1;-0,33;0,22;-0,28433
20180928;-0,03;0,35;-0,19;0,13;0,19;0,29;-0,00731366
20181001;0,16;-1,63;0,37;-0,14;0,06;-0,13;-0,37211
20181002;-0,21;-0,95;0,66;0,1;0,36;-1,06;0,031664
20181003;0,2;0,91;0,44;-0,35;-0,19;0,14;-0,07915
20181004;-0,93;-0,8;1,54;0,1;0,77;-0,81;0,808952
20181005;-0,64;-0,38;0,39;-0,37;0,42;0,07;0,544797
20181008;-0,17;-0,23;1,19;0,5;0,64;-1,26;0,031507
20181009;-0,18;-0,39;0,17;-0,5;0,19;0,45;0,133796
20181010;-3,33;0,42;1,14;0,21;0,76;-1,56;3,278418
20181011;-1,96;0,35;-0,89;0,42;-0,56;0,43;-2,06531
20181012;1,38;-1,11;-1,69;0,07;-0,49;1,74;1,412628
20181015;-0,48;0,99;0,47;0,37;0,51;-0,97;-0,5985
20181016;2,24;0,56;-1,45;-0,19;-0,66;0,97;2,141564
20181017;-0,08;-0,6;0,18;-0,27;0,13;-0,17;0,017268
20181018;-1,54;-0,54;0,52;-0,41;0,36;-0,13;1,431195
20181019;-0,25;-1,25;0,8;0,39;0,55;-0,53;-0,04412
20181022;-0,38;0,33;-1,19;1,1;-0,16;1,3;-0,43795
20181023;-0,62;-0,19;-0,33;0,12;-0,11;-0,36;-0,55919
20181024;-3,33;-0,81;0,62;0,28;1,28;-0,44;-3,09445
20181025;1,93;0,33;-0,72;-0,16;-1,09;1,02;1,854505
20181026;-1,65;0,57;0,37;-0,36;0,52;-0,17;-1,74072
20181029;-0,76;-0,07;1,63;-0,06;0,99;-1,06;-0,66396
20181030;1,66;0,43;0,11;0,38;0,38;0,05;1,558682
20181031;1,21;-0,69;-0,69;-0,37;-1;0,74;1,077129
20181101;1,29;1,19;-1,1;-0,18;-0,52;-0,96;-1,06378
20181102;-0,53;0,87;0,64;-0,4;0,29;-0,05;0,623667
20181105;0,4;-0,87;1,55;-0,52;0,75;-0,13;0,552032
20181106;0,58;-0,15;0,04;0,29;0,19;-0,12;-0,63393
20181107;2,11;-0,49;-1,03;-0,34;-0,76;1,66;-2,12889
20181108;-0,28;-0,14;0,22;0,41;0,31;0,39;0,242898
20181109;-1,04;-0,85;0,38;0,57;0,69;0,04;0,911899
20181112;-2,06;0,09;0,97;0,49;0,9;-0,23;-1,97815
20181113;-0,13;-0,06;0,07;0,2;-0,31;-0,87;-0,15619
20181114;-0,78;0,01;-0,2;0,55;0,12;-0,63;-0,76475
20181115;1,18;0,31;-0,54;-0,8;-0,66;0,53;1,05138
20181116;0,15;-0,02;-0,01;-0,79;0,18;0,09;-0,23033
20181119;-1,88;-0,35;2,32;0,14;1,22;-1,05;1,656309
20181120;-1,85;0,02;-0,63;-0,35;-0,3;-0,69;-1,82312
